"Barringerite","(Fe,Ni)2P","hexagonal","Approved","R070439","P-62m","{""Fe"":1,""Ni"":1,""P"":1}",true
"Barroisite","[box](NaCa)(Mg3Al2)(Si7Al)O22(OH)2","monoclinic","Approved,Redefined","GEN-433","C2/m","{""Na"":1,""Ca"":1,""Mg"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Barrotite","Cu9Al(HSiO4)2[(SO4)(HAsO4)0.5](OH)12·8H2O","hexagonal","Approved","GEN-434","P3_1","{""Cu"":1,""Al"":1,""H"":1,""Si"":1,""O"":1,""S"":1,""As"":1}",true
"Barrydawsonite-(Y)","Na1.5Y0.5CaSi3O9H","monoclinic","Approved","GEN-435","P2_1/a","{""Na"":1,""Y"":1,""Ca"":1,""Si"":1,""O"":1,""H"":1}",true
"Barstowite","Pb4(CO3)Cl6·H2O","monoclinic","Approved","GEN-436","P2_1/m","{""Pb"":1,""C"":1,""O"":1,""Cl"":1,""H"":1}",true
"Bartelkeite","PbFe2+Ge(Ge2O7)(OH)2·H2O","monoclinic","Approved","R070114","P2_1/m","{""Pb"":1,""Fe"":1,""Ge"":1,""O"":1,""H"":1}",true
"Bartonite","K6Fe20S26S","tetragonal","Approved","GEN-438","I4/mmm","{""K"":1,""Fe"":1,""S"":1}",true
"Barwoodite","Mn2+6(Nb5+,[box])2(SiO4)2(O,OH)6","hexagonal","Approved","GEN-439","P3","{""Mn"":1,""Nb"":1,""Si"":1,""O"":1,""H"":1}",true
"Barylite","BaBe2Si2O7","orthorhombic","Approved,Redefined","R060606","Pmn2_1","{""Ba"":1,""Be"":1,""Si"":1,""O"":1}",true
"Barysilite","Pb8Mn(Si2O7)3","hexagonal","Approved,Grandfathered","R050002","R-3c","{""Pb"":1,""Mn"":1,""Si"":1,""O"":1}",true
"Baryte","Ba(SO4)","orthorhombic","Approved","R040036","Pnma","{""Ba"":1,""S"":1,""O"":1}",true
"Barytocalcite","BaCa(CO3)2","monoclinic","Approved,Grandfathered","R050288","P2_1","{""Ba"":1,""Ca"":1,""C"":1,""O"":1}",true
"Barytolamprophyllite","(BaK)Ti2Na3Ti(Si2O7)2O2(OH)2","monoclinic","Approved,Redefined","R120087","C2/m","{""Ba"":1,""K"":1,""Ti"":1,""Na"":1,""Si"":1,""O"":1,""H"":1}",true
"Bassanite","Ca(SO4)·0.5H2O","monoclinic","Approved,Grandfathered","GEN-445","I2","{""Ca"":1,""S"":1,""O"":1,""H"":1}",true
"Bassetite","Fe2+(UO2)2(PO4)2(H2O)10","monoclinic","Approved,Grandfathered","R080027","P2_1/m","{""Fe"":1,""U"":1,""O"":1,""P"":1,""H"":1}",true
"Bassoite","SrV4+3O7·4H2O","monoclinic","Approved","GEN-447","P2_1/m","{""Sr"":1,""V"":1,""O"":1,""H"":1}",true
"Bastnäsite-(Ce)","Ce(CO3)F","hexagonal","Approved,Renamed","R050409","P-62c","{""Ce"":1,""C"":1,""O"":1,""F"":1}",true
"Bastnäsite-(La)","La(CO3)F","hexagonal","Approved,Renamed","R070142","P-62m","{""La"":1,""C"":1,""O"":1,""F"":1}",true
"Bastnäsite-(Nd)","Nd(CO3)F","hexagonal","Approved","GEN-450","P-62c","{""Nd"":1,""C"":1,""O"":1,""F"":1}",true
"Bastnäsite-(Y)","Y(CO3)F","hexagonal","Approved","GEN-451","","{""Y"":1,""C"":1,""O"":1,""F"":1}",true
"Batagayite","CaZn2(Zn,Cu)6(PO4)4[PO3(OH)]3·12H2O","monoclinic","Approved","GEN-452","P2_1","{""Ca"":1,""Zn"":1,""Cu"":1,""P"":1,""O"":1,""H"":1}",true
"Batievaite-(Y)","Ca2Y2[(H2O)2[box]]Ti(Si2O7)2(OH)2(H2O)2","triclinic","Approved,Redefined","GEN-453","P-1","{""Ca"":1,""Y"":1,""H"":1,""O"":1,""Ti"":1,""Si"":1}",true
"Batiferrite","BaTi2Fe3+8Fe2+2O19","hexagonal","Approved","GEN-454","P6_3/mmc","{""Ba"":1,""Ti"":1,""Fe"":1,""O"":1}",true
"Batisite","Na2BaTi2O2(Si2O6)2","orthorhombic","Approved","GEN-455","Ima2","{""Na"":1,""Ba"":1,""Ti"":1,""O"":1,""Si"":1}",true
"Batisivite","BaTi6(V,Cr)8(Si2O7)O22","triclinic","Approved","GEN-456","P-1","{""Ba"":1,""Ti"":1,""V"":1,""Cr"":1,""Si"":1,""O"":1}",true
"Batoniite","Al8(SO4)5(OH)14(H2O)18·5H2O","triclinic","Approved","GEN-457","P-1","{""Al"":1,""S"":1,""O"":1,""H"":1}",true
"Baumhauerite","Pb12As16S36","triclinic","Approved,Grandfathered","R050429","P-1","{""Pb"":1,""As"":1,""S"":1}",true
"Baumhauerite II","Pb3As4S9","triclinic","Approved,Questionable mineral species","GEN-459","P-1","{""Pb"":1,""As"":1,""S"":1}",true
"Baumoite","Ba0.5[(UO2)3O8Mo2(OH)3](H2O)3","monoclinic","Approved","GEN-460","","{""Ba"":1,""U"":1,""O"":1,""Mo"":1,""H"":1}",true
"Baumstarkite","Ag3Sb3S6","triclinic","Approved","GEN-461","P-1","{""Ag"":1,""Sb"":1,""S"":1}",true
"Bauranoite","BaU2O7·4-5H2O","","Approved","GEN-462","","{""Ba"":1,""U"":1,""O"":1,""H"":1}",true
"Bavenite","Ca4Be2+xAl2-xSi9O26-x(OH)2+x (x = 0 to 1)","orthorhombic","Approved,Redefined","R060065","Cmcm","{""Ca"":1,""Be"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Bavsiite","Ba2V2O2[Si4O12]","tetragonal","Approved","R150042","I4/m","{""Ba"":1,""V"":1,""O"":1,""Si"":1}",true
"Bayerite","Al(OH)3","monoclinic","Approved,Grandfathered","GEN-465","P2_1/a","{""Al"":1,""O"":1,""H"":1}",true
"Bayldonite","Cu3PbO(AsO3OH)2(OH)2","monoclinic","Approved,Grandfathered","R050670","C2/c","{""Cu"":1,""Pb"":1,""O"":1,""As"":1,""H"":1}",true
"Bayleyite","Mg2(UO2)(CO3)3·18H2O","monoclinic","Approved,Grandfathered","R070458","P2_1/a","{""Mg"":1,""U"":1,""O"":1,""C"":1,""H"":1}",true
"Baylissite","K2Mg(CO3)2·4H2O","monoclinic","Approved","GEN-468","P2_1/a","{""K"":1,""Mg"":1,""C"":1,""O"":1,""H"":1}",true
"Bazhenovite","Ca8S5(S2O3)(OH)12·20H2O","monoclinic","Approved","R130224","P2_1/c","{""Ca"":1,""S"":1,""O"":1,""H"":1}",true
"Bazirite","BaZrSi3O9","hexagonal","Approved","GEN-470","P-6c2","{""Ba"":1,""Zr"":1,""Si"":1,""O"":1}",true
"Bazzite","Be3(Sc,Fe3+,Mg)2Si6O18·Na0.32·nH2O","hexagonal","Approved,Grandfathered","GEN-471","P6/mcc","{""Be"":1,""Sc"":1,""Fe"":1,""Mg"":1,""Si"":1,""O"":1,""Na"":1,""H"":1}",true
"Bearsite","Be2(AsO4)(OH)·4H2O","monoclinic","Approved","GEN-472","P2_1/a","{""Be"":1,""As"":1,""O"":1,""H"":1}",true
"Bearthite","Ca2Al(PO4)2(OH)","monoclinic","Approved","GEN-473","P2_1/m","{""Ca"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Beaverite-(Cu)","Pb(Fe3+2Cu)(SO4)2(OH)6","hexagonal","Approved,Redefined","R060400","R-3m","{""Pb"":1,""Fe"":1,""Cu"":1,""S"":1,""O"":1,""H"":1}",true
"Beaverite-(Zn)","Pb(Fe3+2Zn)(SO4)2(OH)6","hexagonal","Approved","GEN-475","R-3m","{""Pb"":1,""Fe"":1,""Zn"":1,""S"":1,""O"":1,""H"":1}",true
"Bechererite","Zn7Cu(OH)13[SiO(OH)3(SO4)]","hexagonal","Approved","GEN-476","P-3","{""Zn"":1,""Cu"":1,""O"":1,""H"":1,""Si"":1,""S"":1}",true
"Beckettite","Ca2V6Al6O20","triclinic","Approved","GEN-477","P-1","{""Ca"":1,""V"":1,""Al"":1,""O"":1}",true
"Becquerelite","Ca(UO2)6O4(OH)6·8H2O","orthorhombic","Approved,Grandfathered","GEN-478","Pn2_1a","{""Ca"":1,""U"":1,""O"":1,""H"":1}",true
"Bederite","Ca2Mn2+4Fe3+2(PO4)6·2H2O","orthorhombic","Approved","GEN-479","Pcab","{""Ca"":1,""Mn"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Beershevaite","CaFe3+3(PO4)3O","monoclinic","Approved,Pending publication","GEN-480","P2_1/m","{""Ca"":1,""Fe"":1,""P"":1,""O"":1}",true
"Béhierite","Ta(BO4)","tetragonal","Approved,Renamed","R060657","I4_1/amd","{""Ta"":1,""B"":1,""O"":1}",true
"Behoite","Be(OH)2","orthorhombic","Approved","R060659","P2_12_12_1","{""Be"":1,""O"":1,""H"":1}",true
"Běhounekite","U(SO4)2(H2O)4","orthorhombic","Approved","GEN-483","Pnma","{""U"":1,""S"":1,""O"":1,""H"":1}",true
"Beidellite","(Na,Ca)0.3Al2(Si,Al)4O10(OH)2·nH2O","unknown","Approved,Grandfathered","GEN-484","","{""Na"":1,""Ca"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Belakovskiite","Na7(UO2)(SO4)4(SO3OH)(H2O)3","triclinic","Approved","GEN-485","P-1","{""Na"":1,""U"":1,""O"":1,""S"":1,""H"":1}",true
"Belendorffite","Cu7Hg6","hexagonal","Approved","R070346","R3m","{""Cu"":1,""Hg"":1}",true
"Belkovite","Ba3Nb6(Si2O7)2O12","hexagonal","Approved","GEN-487","P-62m","{""Ba"":1,""Nb"":1,""Si"":1,""O"":1}",true
"Bellbergite","(K,Ba,Sr)2Sr2Ca2(Ca,Na)4(Si,Al)36O72·30H2O","hexagonal","Approved","R100201","P6_3/mmc","{""K"":1,""Ba"":1,""Sr"":1,""Ca"":1,""Na"":1,""Si"":1,""Al"":1,""O"":1,""H"":1}",true
"Bellidoite","Cu2Se","tetragonal","Approved","GEN-489","P4_2/n","{""Cu"":1,""Se"":1}",true
"Bellingerite","Cu3(IO3)6·2H2O","triclinic","Approved,Grandfathered","R050607","P-1","{""Cu"":1,""I"":1,""O"":1,""H"":1}",true
"Belloite","Cu(OH)Cl","monoclinic","Approved","GEN-491","P2_1/a","{""Cu"":1,""O"":1,""H"":1,""Cl"":1}",true
"Belogubite","CuZn(SO4)2·10H2O","triclinic","Approved","GEN-492","P-1","{""Cu"":1,""Zn"":1,""S"":1,""O"":1,""H"":1}",true
"Belomarinaite","KNa(SO4)","hexagonal","Approved","GEN-493","P3m1","{""K"":1,""Na"":1,""S"":1,""O"":1}",true
"Belousovite","KZn(SO4)Cl","monoclinic","Approved","GEN-494","P2_1/c","{""K"":1,""Zn"":1,""S"":1,""O"":1,""Cl"":1}",true
"Belovite-(Ce)","NaCeSr3(PO4)3F","hexagonal","Approved,Grandfathered","R070163","P-3","{""Na"":1,""Ce"":1,""Sr"":1,""P"":1,""O"":1,""F"":1}",true
"Belovite-(La)","NaLaSr3(PO4)3F","hexagonal","Approved","GEN-496","P-3","{""Na"":1,""La"":1,""Sr"":1,""P"":1,""O"":1,""F"":1}",true
"Belyankinite","Ca1-2(Ti,Zr,Nb)5O12·9H2O (?)","","Approved,Questionable mineral species","GEN-497","","{""Ca"":1,""Ti"":1,""Zr"":1,""Nb"":1,""O"":1,""H"":1}",true
"Bementite","Mn7Si6O15(OH)8","monoclinic","Approved,Redefined","GEN-498","P2_1/c","{""Mn"":1,""Si"":1,""O"":1,""H"":1}",true
"Benauite","SrFe3+3(PO4)(PO3OH)(OH)6","hexagonal","Approved","GEN-499","R-3m","{""Sr"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Benavidesite","Pb4MnSb6S14","monoclinic","Approved,Renamed","R070348","P2_1/c","{""Pb"":1,""Mn"":1,""Sb"":1,""S"":1}",true
"Bendadaite","Fe2+Fe3+2(AsO4)2(OH)2·4H2O","monoclinic","Approved","R080112","P2_1/c","{""Fe"":1,""As"":1,""O"":1,""H"":1}",true
"Benitoite","BaTiSi3O9","hexagonal","Approved,Grandfathered","R050320","P-6c2","{""Ba"":1,""Ti"":1,""Si"":1,""O"":1}",true
"Benjaminite","Ag3Bi7S12","monoclinic","Approved,Redefined","R070399","C2/m","{""Ag"":1,""Bi"":1,""S"":1}",true
"Benleonardite","Ag15Cu(Sb,As)2S7Te4","tetragonal","Approved","R070545","","{""Ag"":1,""Cu"":1,""Sb"":1,""As"":1,""S"":1,""Te"":1}",true
"Bennesherite","Ba2Fe2+Si2O7","tetragonal","Approved","GEN-505","P-42_1m","{""Ba"":1,""Fe"":1,""Si"":1,""O"":1}",true
"Benstonite","Ba6Ca6Mg(CO3)13","hexagonal","Approved","R050484","R-3","{""Ba"":1,""Ca"":1,""Mg"":1,""C"":1,""O"":1}",true
"Bentorite","Ca6Cr2(SO4)3(OH)12·26H2O","hexagonal","Approved","GEN-507","P6_3/mmc","{""Ca"":1,""Cr"":1,""S"":1,""O"":1,""H"":1}",true
"Benyacarite","(H2O)2Mn2Ti2Fe3+(PO4)4(OF)(H2O)10·4H2O","orthorhombic","Approved,Redefined","R130130","Pbca","{""H"":1,""O"":1,""Mn"":1,""Ti"":1,""Fe"":1,""P"":1,""F"":1}",true
"Beraunite","Fe3+6(PO4)4O(OH)4·6H2O","monoclinic","Approved,Grandfathered,Redefined","R060464","C2/c","{""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Berborite","Be2(BO3)(OH)·H2O","hexagonal","Approved","GEN-510","P321","{""Be"":1,""B"":1,""O"":1,""H"":1}",true
"Berdesinskiite","V3+2TiO5","monoclinic","Approved","GEN-511","C2/c","{""V"":1,""Ti"":1,""O"":1}",true
"Berezanskite","KTi2Li3Si12O30","hexagonal","Approved","GEN-512","P6/mcc","{""K"":1,""Ti"":1,""Li"":1,""Si"":1,""O"":1}",true
"Bergenite","Ca2Ba4(UO2)9O6(PO4)6·16H2O","monoclinic","Approved,Grandfathered","GEN-513","P2_1/c","{""Ca"":1,""Ba"":1,""U"":1,""O"":1,""P"":1,""H"":1}",true
"Bergslagite","CaBe(AsO4)(OH)","monoclinic","Approved","R060243","P2_1/c","{""Ca"":1,""Be"":1,""As"":1,""O"":1,""H"":1}",true
"Berlinite","Al(PO4)","hexagonal","Approved,Grandfathered","R130243","P3_121","{""Al"":1,""P"":1,""O"":1}",true
"Bermanite","Mn2+Mn3+2(PO4)2(OH)2·4H2O","monoclinic","Approved,Grandfathered","R130057","P2_1","{""Mn"":1,""P"":1,""O"":1,""H"":1}",true
"Bernalite","Fe(OH)3","orthorhombic","Approved","GEN-517","Immm","{""Fe"":1,""O"":1,""H"":1}",true
"Bernardevansite","Al2(Se4+O3)3·6H2O","monoclinic","Approved","R210010","P2_1/c","{""Al"":1,""Se"":1,""O"":1,""H"":1}",true
"Bernardite","TlAs5S8","monoclinic","Approved","GEN-519","P2_1/c","{""Tl"":1,""As"":1,""S"":1}",true
"Bernarlottiite","Pb12(As10Sb6)S36","triclinic","Approved","GEN-520","P-1","{""Pb"":1,""As"":1,""Sb"":1,""S"":1}",true
"Berndtite","SnS2","hexagonal","Approved,Renamed","GEN-521","P-3m1","{""Sn"":1,""S"":1}",true
"Berryite","Cu3Ag2Pb3Bi7S16","monoclinic","Approved","GEN-522","P2_1/m","{""Cu"":1,""Ag"":1,""Pb"":1,""Bi"":1,""S"":1}",true
"Berthierine","(Fe2+,Fe3+,Al)3(Si,Al)2O5(OH)4","orthorhombic","Approved,Grandfathered","R110177","","{""Fe"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Berthierite","FeSb2S4","orthorhombic","Approved,Grandfathered","R070177","Pnma","{""Fe"":1,""Sb"":1,""S"":1}",true
"Bertossaite","Li2CaAl4(PO4)4(OH)4","orthorhombic","Approved","R060666","Imcb","{""Li"":1,""Ca"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Bertrandite","Be4Si2O7(OH)2","orthorhombic","Approved,Grandfathered","R060800","Cmc2_1","{""Be"":1,""Si"":1,""O"":1,""H"":1}",true
"Beryl","Be3Al2Si6O18","hexagonal","Approved,Grandfathered","R040002","P6/mcc","{""Be"":1,""Al"":1,""Si"":1,""O"":1}",true
"Beryllite","Be3(SiO4)(OH)2·H2O","","Approved,Grandfathered","GEN-528","","{""Be"":1,""Si"":1,""O"":1,""H"":1}",true
"Beryllocordierite-Na","NaMg4(Al5Be)(AlSi5O18)2·2H2O","orthorhombic","Approved,Pending publication","GEN-529","Cccm","{""Na"":1,""Mg"":1,""Al"":1,""Be"":1,""Si"":1,""O"":1,""H"":1}",true
"Beryllonite","NaBe(PO4)","monoclinic","Approved,Grandfathered","R060299","P2_1/n","{""Na"":1,""Be"":1,""P"":1,""O"":1}",true
"Beryllosachanbińskiite-Na","NaMn4(Al5Be)(AlSi5O18)2·2H2O","orthorhombic","Approved,Pending publication","GEN-531","Cccm","{""Na"":1,""Mn"":1,""Al"":1,""Be"":1,""Si"":1,""O"":1,""H"":1}",true
"Berzelianite","Cu2-xSe (x ≈ 0.12)","cubic","Approved,Grandfathered","R060260","F-43m","{""Cu"":1,""Se"":1}",true
"Berzeliite","(NaCa2)Mg2(AsO4)3","cubic","Approved,Grandfathered","R061084","Ia3d","{""Na"":1,""Ca"":1,""Mg"":1,""As"":1,""O"":1}",true
"Beshtauite","(NH4)2(UO2)(SO4)2·2H2O","monoclinic","Approved","GEN-534","P2_1/c","{""N"":1,""H"":1,""U"":1,""O"":1,""S"":1}",true
"Betekhtinite","(Cu,Fe)21Pb2S15","orthorhombic","Approved,Grandfathered","R070087","Immm","{""Cu"":1,""Fe"":1,""Pb"":1,""S"":1}",true
"Betpakdalite-CaCa","[Ca2(H2O)17Ca(H2O)6][Mo6+8As5+2Fe3+3O36(OH)]","monoclinic","Approved,Redefined","GEN-536","C2/m","{""Ca"":1,""H"":1,""O"":1,""Mo"":1,""As"":1,""Fe"":1}",true
"Betpakdalite-CaMg","[Ca2(H2O)17Mg(H2O)6][Mo6+8As5+2Fe3+3O36(OH)]","monoclinic","Approved","R060242","C2/m","{""Ca"":1,""H"":1,""O"":1,""Mg"":1,""Mo"":1,""As"":1,""Fe"":1}",true
"Betpakdalite-FeFe","[Fe3+2(H2O)15(OH)2Fe3+(H2O)6][Mo8As2Fe3+3O37]","monoclinic","Approved,Pending publication","GEN-538","C2/m","{""Fe"":1,""H"":1,""O"":1,""Mo"":1,""As"":1}",true
"Betpakdalite-NaCa","[Na2(H2O)17Ca(H2O)6][Mo6+8As5+2Fe3+3O34(OH)3]","monoclinic","Approved,Renamed","GEN-539","C2/m","{""Na"":1,""H"":1,""O"":1,""Ca"":1,""Mo"":1,""As"":1,""Fe"":1}",true
"Betpakdalite-NaNa","[Na2(H2O)16Na(H2O)6][Mo6+8As5+2Fe3+3O33(OH)4]","monoclinic","Approved","GEN-540","C2/m","{""Na"":1,""H"":1,""O"":1,""Mo"":1,""As"":1,""Fe"":1}",true
"Bettertonite","Al6(AsO4)3(OH)9(H2O)5·11H2O","monoclinic","Approved","GEN-541","C2/c","{""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Betzite","Na6Ca2(Al6Si6O24)Cl4","hexagonal","Approved","GEN-542","P6_3","{""Na"":1,""Ca"":1,""Al"":1,""Si"":1,""O"":1,""Cl"":1}",true
"Beudantite","PbFe3+3(AsO4)(SO4)(OH)6","hexagonal","Approved,Redefined","R060985","R-3m","{""Pb"":1,""Fe"":1,""As"":1,""O"":1,""S"":1,""H"":1}",true
"Beusite","Mn2+Mn2+2(PO4)2","monoclinic","Approved","R160031","P2_1/c","{""Mn"":1,""P"":1,""O"":1}",true
"Beusite-(Ca)","CaMn2+2(PO4)2","monoclinic","Approved","GEN-545","P2_1/c","{""Ca"":1,""Mn"":1,""P"":1,""O"":1}",true
"Beyerite","CaBi2O2(CO3)2","orthorhombic","Approved,Grandfathered","GEN-546","Immm","{""Ca"":1,""Bi"":1,""O"":1,""C"":1}",true
"Bezsmertnovite","(Au,Ag)4Cu(Te,Pb)","orthorhombic","Approved","GEN-547","","{""Au"":1,""Ag"":1,""Cu"":1,""Te"":1,""Pb"":1}",true
"Biachellaite","(Na,Ca,K)8(Si6Al6O24)(SO4)2(OH)0.5·H2O","hexagonal","Approved","GEN-548","P3","{""Na"":1,""Ca"":1,""K"":1,""Si"":1,""Al"":1,""O"":1,""S"":1,""H"":1}",true
"Biagioniite","Tl2SbS2","monoclinic","Approved","GEN-549","Pc","{""Tl"":1,""Sb"":1,""S"":1}",true
"Bianchiniite","Ba2(TiV)(As2O5)2OF","tetragonal","Approved","GEN-550","I4/mcm","{""Ba"":1,""Ti"":1,""V"":1,""As"":1,""O"":1,""F"":1}",true
"Bianchite","Zn(SO4)·6H2O","monoclinic","Approved,Grandfathered","R070020","C2/c","{""Zn"":1,""S"":1,""O"":1,""H"":1}",true
"Bicapite","[KNa2Mg2(H2O)25][H2PV5+12O40(V5+O)2]","tetragonal","Approved","GEN-552","I4/m","{""K"":1,""Na"":1,""Mg"":1,""H"":1,""O"":1,""P"":1,""V"":1}",true
"Bicchulite","Ca2Al2SiO6(OH)2","cubic","Approved","R220020","I-43m","{""Ca"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Bideauxite","AgPb2F2Cl3","cubic","Approved","GEN-554","Fd3m","{""Ag"":1,""Pb"":1,""F"":1,""Cl"":1}",true
"Bieberite","Co(SO4)·7H2O","monoclinic","Approved,Grandfathered","R070595","P2_1/c","{""Co"":1,""S"":1,""O"":1,""H"":1}",true
"Biehlite","Sb3+2MoO6","monoclinic","Approved","GEN-556","C2/c","{""Sb"":1,""Mo"":1,""O"":1}",true
"Bigcreekite","BaSi2O5·4H2O","orthorhombic","Approved","R060432","Pnma","{""Ba"":1,""Si"":1,""O"":1,""H"":1}",true
"Bijvoetite-(Y)","Y8(UO2)16O8(CO3)16(OH)8·39H2O","monoclinic","Approved,Renamed","GEN-558","B2","{""Y"":1,""U"":1,""O"":1,""C"":1,""H"":1}",true
"Bikitaite","LiAlSi2O6·H2O","triclinic","Approved","R050160","P2_1/m","{""Li"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Bilibinskite","PbAu3Cu2Te2","cubic","Approved","GEN-560","","{""Pb"":1,""Au"":1,""Cu"":1,""Te"":1}",true
"Bílinite","Fe2+Fe3+2(SO4)4·22H2O","monoclinic","Approved,Grandfathered","R070187","P2_1/c","{""Fe"":1,""S"":1,""O"":1,""H"":1}",true
"Billietite","Ba(UO2)6O4(OH)6·8H2O","orthorhombic","Approved,Grandfathered","R070588","Pbn2_1","{""Ba"":1,""U"":1,""O"":1,""H"":1}",true
"Billingsleyite","Ag7AsS6","cubic","Approved","R070350","P2_13","{""Ag"":1,""As"":1,""S"":1}",true
"Billwiseite","Sb3+5Nb3WO18","monoclinic","Approved","R130070","C2/c","{""Sb"":1,""Nb"":1,""W"":1,""O"":1}",true
"Bimbowrieite","NaMgFe3+5(PO4)4(OH)6·2H2O","monoclinic","Approved,Pending publication","GEN-565","C2/c","{""Na"":1,""Mg"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Bindheimite","Pb2Sb5+2O7","cubic","Approved,Questionable mineral species","R050546","Fd-3m","{""Pb"":1,""Sb"":1,""O"":1}",true
"Biphosphammite","(NH4)H2(PO4)","tetragonal","Approved,Grandfathered","R070206","I-42d","{""N"":1,""H"":1,""P"":1,""O"":1}",true
"Biraite-(Ce)","Ce2Fe2+(Si2O7)(CO3)","monoclinic","Approved","GEN-568","P2_1/c","{""Ce"":1,""Fe"":1,""Si"":1,""O"":1,""C"":1}",true
"Biraite-(La)","La2Fe2+(CO3)(Si2O7)","monoclinic","Approved","GEN-569","P2_1/c","{""La"":1,""Fe"":1,""C"":1,""O"":1,""Si"":1}",true
"Birchite","Cd2Cu2(PO4)2(SO4)·5H2O","orthorhombic","Approved","R150100","Pnma","{""Cd"":1,""Cu"":1,""P"":1,""O"":1,""S"":1,""H"":1}",true
"Biringuccite","Na2B5O8(OH)·H2O","monoclinic","Approved","GEN-571","P2_1/c","{""Na"":1,""B"":1,""O"":1,""H"":1}",true
"Birnessite","(Na,Ca,K)0.6(Mn4+,Mn3+)2O4·1.5H2O","triclinic","Approved,Grandfathered","GEN-572","C2/m","{""Na"":1,""Ca"":1,""K"":1,""Mn"":1,""O"":1,""H"":1}",true
"Birunite","Ca18(SiO3)8.5(CO3)8.5(SO4)·15H2O","","Approved,Questionable mineral species","GEN-573","","{""Ca"":1,""Si"":1,""O"":1,""C"":1,""S"":1,""H"":1}",true
"Bischofite","MgCl2·6H2O","monoclinic","Approved,Grandfathered","GEN-574","C2/m","{""Mg"":1,""Cl"":1,""H"":1,""O"":1}",true
"Bismite","Bi2O3","monoclinic","Approved,Grandfathered","R070185","P2_1/c","{""Bi"":1,""O"":1}",true
"Bismoclite","BiOCl","tetragonal","Approved,Grandfathered","R100197","P4/nmm","{""Bi"":1,""O"":1,""Cl"":1}",true
"Bismuth","Bi","hexagonal","Approved,Grandfathered","R050650","R-3m","{""Bi"":1}",true
"Bismuthinite","Bi2S3","orthorhombic","Approved,Grandfathered","R061077","Pnma","{""Bi"":1,""S"":1}",true
"Bismutite","Bi2O2(CO3)","orthorhombic","Approved,Grandfathered","R050634","Imm2","{""Bi"":1,""O"":1,""C"":1}",true
"Bismutocolumbite","BiNbO4","orthorhombic","Approved","GEN-580","Pnna","{""Bi"":1,""Nb"":1,""O"":1}",true
"Bismutoferrite","Fe3+2Bi(SiO4)2(OH)","monoclinic","Approved,Grandfathered","GEN-581","Cm","{""Fe"":1,""Bi"":1,""Si"":1,""O"":1,""H"":1}",true
"Bismutohauchecornite","Ni9Bi2S8","","Approved","GEN-582","","{""Ni"":1,""Bi"":1,""S"":1}",true
"Bismutostibiconite","(Bi,Fe3+,[box])2Sb5+2O7","cubic","Approved,Questionable mineral species","GEN-583","Fd3m","{""Bi"":1,""Fe"":1,""Sb"":1,""O"":1}",true
"Bismutotantalite","BiTaO4","orthorhombic","Approved,Grandfathered","R130254","Pcnn","{""Bi"":1,""Ta"":1,""O"":1}",true
"Bitikleite","Ca3(SbSn)(AlO4)3","cubic","Approved,Renamed","GEN-585","Ia-3d","{""Ca"":1,""Sb"":1,""Sn"":1,""Al"":1,""O"":1}",true
"Bityite","CaLiAl2(Si2BeAl)O10(OH)2","monoclinic","Approved","GEN-586","Cc","{""Ca"":1,""Li"":1,""Al"":1,""Si"":1,""Be"":1,""O"":1,""H"":1}",true
"Bixbyite-(Fe)","Fe3+2O3","cubic","Approved,Redefined","R050395","Ia3","{""Fe"":1,""O"":1}",true
"Bixbyite-(Mn)","Mn3+2O3","cubic","Approved,Redefined","GEN-588","Ia3","{""Mn"":1,""O"":1}",true
"Bjarebyite","BaMn2+2Al2(PO4)3(OH)3","monoclinic","Approved","R130107","P2_1/m","{""Ba"":1,""Mn"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Blakeite","Fe3+2(Te4+O3)3 (?)","","Approved,Questionable mineral species","GEN-590","","{""Fe"":1,""Te"":1,""O"":1}",true
"Blatonite","(UO2)(CO3)·H2O","","Approved","R060594","","{""U"":1,""O"":1,""C"":1,""H"":1}",true
"Blatterite","Sb5+3Mn3+9Mn2+35(BO3)16O32","orthorhombic","Approved","GEN-592","Pnnm","{""Sb"":1,""Mn"":1,""B"":1,""O"":1}",true
"Bleasdaleite","Ca2Cu5(Bi,Cu)(PO4)4(H2O,OH,Cl)13","monoclinic","Approved","GEN-593","C2/m","{""Ca"":1,""Cu"":1,""Bi"":1,""P"":1,""O"":1,""H"":1,""Cl"":1}",true
"Blixite","Pb8O5(OH)2Cl4","orthorhombic","Approved","R070364","C2/c","{""Pb"":1,""O"":1,""H"":1,""Cl"":1}",true
